TXID, Created, Received, Sent, TXtype, TXdesc, TXNotes
,2018-05-01T00:05:34+00:00,,0.04171529,Withdraw,
,2018-05-01T02:36:58+00:00,0.04500000,,Deposit,
,2018-05-01T02:55:36+00:00,,0.00419395,Withdraw,
,2018-05-01T04:06:47+00:00,,0.00845430,Withdraw,
,2018-05-01T04:10:55+00:00,,0.00505202,Withdraw,
,2018-05-01T04:25:08+00:00,,0.00421001,Withdraw,
,2018-05-01T04:28:03+00:00,0.00419395,,Trade,
,2018-05-01T05:40:04+00:00,0.00845430,,Trade,
,2018-05-01T05:49:54+00:00,,0.01693497,Withdraw,
,2018-05-01T15:33:02+00:00,,0.01717929,Withdraw,
,2018-05-01T16:22:32+00:00,,0.08633499,Withdraw,
,2018-05-01T16:29:55+00:00,0.08621912,,Trade,
,2018-05-01T17:16:09+00:00,0.09150000,,Deposit,
,2018-05-01T17:49:40+00:00,,0.00853155,Withdraw,
,2018-05-01T19:08:34+00:00,,0.00856223,Withdraw,
,2018-05-01T19:30:46+00:00,,0.17124478,Withdraw,
,2018-05-01T19:46:05+00:00,0.17124478,,Trade,
,2018-05-01T20:40:04+00:00,0.00856223,,Trade,
,2018-05-01T21:02:01+00:00,,0.02661170,Withdraw,
,2018-05-01T21:02:32+00:00,,0.00858442,Withdraw,
,2018-05-01T21:06:44+00:00,,0.02575326,Withdraw,
,2018-05-01T21:07:14+00:00,0.02575326,,Trade,
,2018-05-01T21:56:02+00:00,,0.01706809,Withdraw,
,2018-05-01T21:57:15+00:00,,0.04267023,Withdraw,
,2018-05-01T22:03:24+00:00,,0.08534046,Withdraw,
,2018-05-01T22:32:55+00:00,,0.06802103,Withdraw,
,2018-05-01T23:27:45+00:00,,0.03412148,Withdraw,
,2018-05-01T23:28:03+00:00,0.01706809,,Trade,
,2018-05-01T23:47:14+00:00,,0.03906909,Withdraw,
,2018-05-01T23:55:53+00:00,0.07490347,,Trade,
,2018-05-02T00:08:56+00:00,,0.01699750,Withdraw,
,2018-05-02T00:24:20+00:00,0.03906909,,Trade,
,2018-05-02T01:44:13+00:00,0.18459367,,Trade,
,2018-05-02T02:05:25+00:00,0.01699750,,Trade,
,2018-05-02T03:12:54+00:00,,0.05873791,Withdraw,
,2018-05-02T04:04:16+00:00,,0.00815804,Withdraw,
,2018-05-02T04:05:37+00:00,0.00815804,,Trade,
,2018-05-02T05:01:12+00:00,0.02299208,,Trade,
,2018-05-02T13:25:54+00:00,,0.03383494,Withdraw,
,2018-05-02T15:35:58+00:00,,0.00243207,Withdraw,
,2018-05-02T18:28:22+00:00,,0.00252353,Withdraw,
,2018-05-02T18:49:46+00:00,,0.24285716,Withdraw,
,2018-05-02T18:51:47+00:00,,0.24285716,Withdraw,
,2018-05-02T18:58:24+00:00,0.24285716,,Trade,
,2018-05-02T18:58:49+00:00,0.24285716,,Trade,
,2018-05-02T19:24:50+00:00,,0.01271839,Withdraw,
,2018-05-02T19:36:17+00:00,,0.00211245,Withdraw,
,2018-05-02T20:28:45+00:00,,0.01005769,Withdraw,
,2018-05-02T21:49:49+00:00,0.03593720,,Trade,
,2018-05-02T22:00:04+00:00,0.01005769,,Trade,
,2018-05-02T22:49:20+00:00,0.03717946,,Trade,
,2018-05-02T22:52:00+00:00,0.01026860,,Deposit,
,2018-05-02T22:52:00+00:00,,0.00015000,Withdraw,
,2018-05-02T23:46:44+00:00,,0.01005769,Trade,
,2018-05-03T01:13:46+00:00,,0.00207086,Withdraw,
